Date,Datetime,Month,AccountNumber,Quantity,UnitOfMeasure,SettlementPointPrice,PriceUnits,Price
4/28/2023,4/28/2023 19:00,April,account_a,9.81525,kWh,32.39,$/MWh,0.03239
4/28/2023,4/28/2023 19:00,April,account_b,80.799,kWh,32.39,$/MWh,0.03239
4/28/2023,4/28/2023 20:00,April,account_a,8.98725,kWh,32.97,$/MWh,0.03297
4/28/2023,4/28/2023 20:00,April,account_b,80.316,kWh,32.97,$/MWh,0.03297
4/28/2023,4/28/2023 21:00,April,account_a,11.8335,kWh,25.27,$/MWh,0.02527
4/28/2023,4/28/2023 21:00,April,account_b,80.937,kWh,25.27,$/MWh,0.02527
4/28/2023,4/28/2023 22:00,April,account_a,9.29775,kWh,22.67,$/MWh,0.02267
4/28/2023,4/28/2023 22:00,April,account_b,82.662,kWh,22.67,$/MWh,0.02267
4/28/2023,4/28/2023 23:00,April,account_a,10.47075,kWh,21.96,$/MWh,0.02196
4/28/2023,4/28/2023 23:00,April,account_b,81.696,kWh,21.96,$/MWh,0.02196
4/29/2023,4/29/2023 0:00,April,account_a,10.1775,kWh,18.34,$/MWh,0.01834
4/29/2023,4/29/2023 0:00,April,account_b,86.871,kWh,18.34,$/MWh,0.01834
4/29/2023,4/29/2023 1:00,April,account_a,10.7985,kWh,15.88,$/MWh,0.01588
4/29/2023,4/29/2023 1:00,April,account_b,87.147,kWh,15.88,$/MWh,0.01588
4/29/2023,4/29/2023 2:00,April,account_a,10.43625,kWh,14.14,$/MWh,0.01414
4/29/2023,4/29/2023 2:00,April,account_b,89.286,kWh,14.14,$/MWh,0.01414
4/29/2023,4/29/2023 3:00,April,account_a,10.05675,kWh,11.14,$/MWh,0.01114
4/29/2023,4/29/2023 3:00,April,account_b,90.942,kWh,11.14,$/MWh,0.01114
4/29/2023,4/29/2023 4:00,April,account_a,11.868,kWh,9.63,$/MWh,0.00963
4/29/2023,4/29/2023 4:00,April,account_b,91.839,kWh,9.63,$/MWh,0.00963
4/29/2023,4/29/2023 5:00,April,account_a,9.50475,kWh,11.09,$/MWh,0.01109
4/29/2023,4/29/2023 5:00,April,account_b,96.876,kWh,11.09,$/MWh,0.01109
4/29/2023,4/29/2023 6:00,April,account_a,11.91975,kWh,15.6,$/MWh,0.0156
4/29/2023,4/29/2023 6:00,April,account_b,234.048,kWh,15.6,$/MWh,0.0156
4/29/2023,4/29/2023 7:00,April,account_a,8.901,kWh,15.72,$/MWh,0.01572
4/29/2023,4/29/2023 7:00,April,account_b,219.627,kWh,15.72,$/MWh,0.01572
4/29/2023,4/29/2023 8:00,April,account_a,11.40225,kWh,16.53,$/MWh,0.01653
4/29/2023,4/29/2023 8:00,April,account_b,193.545,kWh,16.53,$/MWh,0.01653
4/29/2023,4/29/2023 9:00,April,account_a,10.02225,kWh,14.67,$/MWh,0.01467
4/29/2023,4/29/2023 9:00,April,account_b,186.093,kWh,14.67,$/MWh,0.01467
4/29/2023,4/29/2023 10:00,April,account_a,8.74575,kWh,13.28,$/MWh,0.01328
4/29/2023,4/29/2023 10:00,April,account_b,167.739,kWh,13.28,$/MWh,0.01328
4/29/2023,4/29/2023 11:00,April,account_a,9.02175,kWh,13.04,$/MWh,0.01304
4/29/2023,4/29/2023 11:00,April,account_b,153.111,kWh,13.04,$/MWh,0.01304
4/29/2023,4/29/2023 12:00,April,account_a,8.57325,kWh,12.83,$/MWh,0.01283
4/29/2023,4/29/2023 12:00,April,account_b,141.588,kWh,12.83,$/MWh,0.01283
4/29/2023,4/29/2023 13:00,April,account_a,10.09125,kWh,15.41,$/MWh,0.01541
4/29/2023,4/29/2023 13:00,April,account_b,100.119,kWh,15.41,$/MWh,0.01541
4/29/2023,4/29/2023 14:00,April,account_a,7.33125,kWh,14.39,$/MWh,0.01439
4/29/2023,4/29/2023 14:00,April,account_b,88.251,kWh,14.39,$/MWh,0.01439
4/29/2023,4/29/2023 15:00,April,account_a,5.0025,kWh,16.76,$/MWh,0.01676
4/29/2023,4/29/2023 15:00,April,account_b,84.732,kWh,16.76,$/MWh,0.01676
4/29/2023,4/29/2023 16:00,April,account_a,4.3815,kWh,17.63,$/MWh,0.01763
4/29/2023,4/29/2023 16:00,April,account_b,71.001,kWh,17.63,$/MWh,0.01763
4/29/2023,4/29/2023 17:00,April,account_a,4.08825,kWh,18.01,$/MWh,0.01801
4/29/2023,4/29/2023 17:00,April,account_b,67.965,kWh,18.01,$/MWh,0.01801
4/29/2023,4/29/2023 18:00,April,account_a,3.7605,kWh,17.84,$/MWh,0.01784
4/29/2023,4/29/2023 18:00,April,account_b,72.174,kWh,17.84,$/MWh,0.01784
4/29/2023,4/29/2023 19:00,April,account_a,7.59,kWh,38.56,$/MWh,0.03856
4/29/2023,4/29/2023 19:00,April,account_b,71.691,kWh,38.56,$/MWh,0.03856
4/29/2023,4/29/2023 20:00,April,account_a,8.98725,kWh,85.62,$/MWh,0.08562
4/29/2023,4/29/2023 20:00,April,account_b,78.177,kWh,85.62,$/MWh,0.08562
4/29/2023,4/29/2023 21:00,April,account_a,9.66,kWh,59.33,$/MWh,0.05933
4/29/2023,4/29/2023 21:00,April,account_b,78.108,kWh,59.33,$/MWh,0.05933
4/29/2023,4/29/2023 22:00,April,account_a,10.09125,kWh,35.12,$/MWh,0.03512
4/29/2023,4/29/2023 22:00,April,account_b,78.66,kWh,35.12,$/MWh,0.03512
4/29/2023,4/29/2023 23:00,April,account_a,9.05625,kWh,30.11,$/MWh,0.03011
4/29/2023,4/29/2023 23:00,April,account_b,78.591,kWh,30.11,$/MWh,0.03011
4/30/2023,4/30/2023 0:00,April,account_a,10.98825,kWh,25.61,$/MWh,0.02561
4/30/2023,4/30/2023 0:00,April,account_b,84.111,kWh,25.61,$/MWh,0.02561
4/30/2023,4/30/2023 1:00,April,account_a,9.78075,kWh,23.38,$/MWh,0.02338
4/30/2023,4/30/2023 1:00,April,account_b,88.596,kWh,23.38,$/MWh,0.02338
4/30/2023,4/30/2023 2:00,April,account_a,9.9705,kWh,18.32,$/MWh,0.01832
4/30/2023,4/30/2023 2:00,April,account_b,88.389,kWh,18.32,$/MWh,0.01832
4/30/2023,4/30/2023 3:00,April,account_a,10.971,kWh,15.91,$/MWh,0.01591
4/30/2023,4/30/2023 3:00,April,account_b,90.459,kWh,15.91,$/MWh,0.01591
4/30/2023,4/30/2023 4:00,April,account_a,9.02175,kWh,14,$/MWh,0.014
4/30/2023,4/30/2023 4:00,April,account_b,94.323,kWh,14,$/MWh,0.014
4/30/2023,4/30/2023 5:00,April,account_a,12.4545,kWh,14.04,$/MWh,0.01404
4/30/2023,4/30/2023 5:00,April,account_b,94.875,kWh,14.04,$/MWh,0.01404
4/30/2023,4/30/2023 6:00,April,account_a,8.694,kWh,16.13,$/MWh,0.01613
4/30/2023,4/30/2023 6:00,April,account_b,97.428,kWh,16.13,$/MWh,0.01613
4/30/2023,4/30/2023 7:00,April,account_a,11.2815,kWh,15,$/MWh,0.015
4/30/2023,4/30/2023 7:00,April,account_b,84.111,kWh,15,$/MWh,0.015
4/30/2023,4/30/2023 8:00,April,account_a,8.88375,kWh,13.21,$/MWh,0.01321
4/30/2023,4/30/2023 8:00,April,account_b,78.66,kWh,13.21,$/MWh,0.01321
4/30/2023,4/30/2023 9:00,April,account_a,8.98725,kWh,14.21,$/MWh,0.01421
4/30/2023,4/30/2023 9:00,April,account_b,75.003,kWh,14.21,$/MWh,0.01421
4/30/2023,4/30/2023 10:00,April,account_a,8.694,kWh,13.78,$/MWh,0.01378
4/30/2023,4/30/2023 10:00,April,account_b,76.935,kWh,13.78,$/MWh,0.01378
4/30/2023,4/30/2023 11:00,April,account_a,10.3155,kWh,14.14,$/MWh,0.01414
4/30/2023,4/30/2023 11:00,April,account_b,71.898,kWh,14.14,$/MWh,0.01414
4/30/2023,4/30/2023 12:00,April,account_a,8.3145,kWh,15.55,$/MWh,0.01555
4/30/2023,4/30/2023 12:00,April,account_b,72.243,kWh,15.55,$/MWh,0.01555
4/30/2023,4/30/2023 13:00,April,account_a,9.6255,kWh,17.77,$/MWh,0.01777
4/30/2023,4/30/2023 13:00,April,account_b,69.276,kWh,17.77,$/MWh,0.01777
4/30/2023,4/30/2023 14:00,April,account_a,6.6585,kWh,21.66,$/MWh,0.02166
4/30/2023,4/30/2023 14:00,April,account_b,68.931,kWh,21.66,$/MWh,0.02166
4/30/2023,4/30/2023 15:00,April,account_a,7.1415,kWh,27,$/MWh,0.027
4/30/2023,4/30/2023 15:00,April,account_b,69.759,kWh,27,$/MWh,0.027
4/30/2023,4/30/2023 16:00,April,account_a,7.29675,kWh,29.51,$/MWh,0.02951
4/30/2023,4/30/2023 16:00,April,account_b,66.516,kWh,29.51,$/MWh,0.02951
4/30/2023,4/30/2023 17:00,April,account_a,6.57225,kWh,31.01,$/MWh,0.03101
4/30/2023,4/30/2023 17:00,April,account_b,62.652,kWh,31.01,$/MWh,0.03101
4/30/2023,4/30/2023 18:00,April,account_a,5.796,kWh,27.91,$/MWh,0.02791
4/30/2023,4/30/2023 18:00,April,account_b,59.547,kWh,27.91,$/MWh,0.02791
4/30/2023,4/30/2023 19:00,April,account_a,5.727,kWh,34.88,$/MWh,0.03488
4/30/2023,4/30/2023 19:00,April,account_b,56.787,kWh,34.88,$/MWh,0.03488
4/30/2023,4/30/2023 20:00,April,account_a,8.073,kWh,27.87,$/MWh,0.02787
4/30/2023,4/30/2023 20:00,April,account_b,59.961,kWh,27.87,$/MWh,0.02787
4/30/2023,4/30/2023 21:00,April,account_a,9.71175,kWh,20.62,$/MWh,0.02062
4/30/2023,4/30/2023 21:00,April,account_b,72.312,kWh,20.62,$/MWh,0.02062
4/30/2023,4/30/2023 22:00,April,account_a,9.64275,kWh,18.86,$/MWh,0.01886
4/30/2023,4/30/2023 22:00,April,account_b,75.141,kWh,18.86,$/MWh,0.01886
4/30/2023,4/30/2023 23:00,April,account_a,9.729,kWh,17.52,$/MWh,0.01752
4/30/2023,4/30/2023 23:00,April,account_b,76.521,kWh,17.52,$/MWh,0.01752
5/1/2023,5/1/2023 0:00,May,account_a,9.3495,kWh,14.99,$/MWh,0.01499
5/1/2023,5/1/2023 0:00,May,account_b,75.486,kWh,14.99,$/MWh,0.01499
5/1/2023,5/1/2023 1:00,May,account_a,9.43575,kWh,13.4,$/MWh,0.0134
5/1/2023,5/1/2023 1:00,May,account_b,76.59,kWh,13.4,$/MWh,0.0134
5/1/2023,5/1/2023 2:00,May,account_a,10.43625,kWh,13.68,$/MWh,0.01368
5/1/2023,5/1/2023 2:00,May,account_b,78.315,kWh,13.68,$/MWh,0.01368
5/1/2023,5/1/2023 3:00,May,account_a,7.9005,kWh,13.02,$/MWh,0.01302
5/1/2023,5/1/2023 3:00,May,account_b,79.419,kWh,13.02,$/MWh,0.01302
5/1/2023,5/1/2023 4:00,May,account_a,10.64325,kWh,14.85,$/MWh,0.01485
5/1/2023,5/1/2023 4:00,May,account_b,100.326,kWh,14.85,$/MWh,0.01485
5/1/2023,5/1/2023 5:00,May,account_a,9.12525,kWh,17.44,$/MWh,0.01744
5/1/2023,5/1/2023 5:00,May,account_b,164.565,kWh,17.44,$/MWh,0.01744
5/1/2023,5/1/2023 6:00,May,account_a,11.3505,kWh,25.83,$/MWh,0.02583
5/1/2023,5/1/2023 6:00,May,account_b,173.466,kWh,25.83,$/MWh,0.02583
5/1/2023,5/1/2023 7:00,May,account_a,8.88375,kWh,20.8,$/MWh,0.0208
5/1/2023,5/1/2023 7:00,May,account_b,169.188,kWh,20.8,$/MWh,0.0208
5/1/2023,5/1/2023 8:00,May,account_a,11.937,kWh,17.73,$/MWh,0.01773
5/1/2023,5/1/2023 8:00,May,account_b,167.532,kWh,17.73,$/MWh,0.01773
5/1/2023,5/1/2023 9:00,May,account_a,13.9035,kWh,18.56,$/MWh,0.01856
5/1/2023,5/1/2023 9:00,May,account_b,172.983,kWh,18.56,$/MWh,0.01856
5/1/2023,5/1/2023 10:00,May,account_a,11.85075,kWh,19.99,$/MWh,0.01999
5/1/2023,5/1/2023 10:00,May,account_b,168.912,kWh,19.99,$/MWh,0.01999
5/1/2023,5/1/2023 11:00,May,account_a,12.19575,kWh,20.48,$/MWh,0.02048
5/1/2023,5/1/2023 11:00,May,account_b,170.844,kWh,20.48,$/MWh,0.02048
5/1/2023,5/1/2023 12:00,May,account_a,11.29875,kWh,24.04,$/MWh,0.02404
5/1/2023,5/1/2023 12:00,May,account_b,163.185,kWh,24.04,$/MWh,0.02404
5/1/2023,5/1/2023 13:00,May,account_a,9.12525,kWh,31.8,$/MWh,0.0318
5/1/2023,5/1/2023 13:00,May,account_b,156.078,kWh,31.8,$/MWh,0.0318
5/1/2023,5/1/2023 14:00,May,account_a,10.12575,kWh,36.06,$/MWh,0.03606
5/1/2023,5/1/2023 14:00,May,account_b,151.11,kWh,36.06,$/MWh,0.03606
5/1/2023,5/1/2023 15:00,May,account_a,10.0395,kWh,46.96,$/MWh,0.04696
5/1/2023,5/1/2023 15:00,May,account_b,148.626,kWh,46.96,$/MWh,0.04696
5/1/2023,5/1/2023 16:00,May,account_a,8.625,kWh,55.54,$/MWh,0.05554
5/1/2023,5/1/2023 16:00,May,account_b,142.278,kWh,55.54,$/MWh,0.05554
5/1/2023,5/1/2023 17:00,May,account_a,7.176,kWh,44.02,$/MWh,0.04402
5/1/2023,5/1/2023 17:00,May,account_b,136.413,kWh,44.02,$/MWh,0.04402
5/1/2023,5/1/2023 18:00,May,account_a,5.3475,kWh,38.67,$/MWh,0.03867
5/1/2023,5/1/2023 18:00,May,account_b,108.123,kWh,38.67,$/MWh,0.03867
5/1/2023,5/1/2023 19:00,May,account_a,6.67575,kWh,74.2,$/MWh,0.0742
5/1/2023,5/1/2023 19:00,May,account_b,66.24,kWh,74.2,$/MWh,0.0742
5/1/2023,5/1/2023 20:00,May,account_a,9.9705,kWh,50.29,$/MWh,0.05029
5/1/2023,5/1/2023 20:00,May,account_b,70.242,kWh,50.29,$/MWh,0.05029
5/1/2023,5/1/2023 21:00,May,account_a,9.33225,kWh,28.61,$/MWh,0.02861
5/1/2023,5/1/2023 21:00,May,account_b,75.21,kWh,28.61,$/MWh,0.02861
5/1/2023,5/1/2023 22:00,May,account_a,9.1425,kWh,24.19,$/MWh,0.02419
5/1/2023,5/1/2023 22:00,May,account_b,78.591,kWh,24.19,$/MWh,0.02419
5/1/2023,5/1/2023 23:00,May,account_a,8.97,kWh,18.96,$/MWh,0.01896
5/1/2023,5/1/2023 23:00,May,account_b,79.626,kWh,18.96,$/MWh,0.01896
5/2/2023,5/2/2023 0:00,May,account_a,9.177,kWh,15.77,$/MWh,0.01577
5/2/2023,5/2/2023 0:00,May,account_b,79.35,kWh,15.77,$/MWh,0.01577
5/2/2023,5/2/2023 1:00,May,account_a,9.12525,kWh,13.66,$/MWh,0.01366
5/2/2023,5/2/2023 1:00,May,account_b,78.867,kWh,13.66,$/MWh,0.01366
5/2/2023,5/2/2023 2:00,May,account_a,9.15975,kWh,13.18,$/MWh,0.01318
5/2/2023,5/2/2023 2:00,May,account_b,81.144,kWh,13.18,$/MWh,0.01318
5/2/2023,5/2/2023 3:00,May,account_a,9.9015,kWh,14.08,$/MWh,0.01408
5/2/2023,5/2/2023 3:00,May,account_b,81.351,kWh,14.08,$/MWh,0.01408
5/2/2023,5/2/2023 4:00,May,account_a,9.8325,kWh,16.2,$/MWh,0.0162
5/2/2023,5/2/2023 4:00,May,account_b,102.603,kWh,16.2,$/MWh,0.0162
5/2/2023,5/2/2023 5:00,May,account_a,10.16025,kWh,21.84,$/MWh,0.02184
5/2/2023,5/2/2023 5:00,May,account_b,163.254,kWh,21.84,$/MWh,0.02184
5/2/2023,5/2/2023 6:00,May,account_a,9.4875,kWh,26.91,$/MWh,0.02691
5/2/2023,5/2/2023 6:00,May,account_b,169.602,kWh,26.91,$/MWh,0.02691
5/2/2023,5/2/2023 7:00,May,account_a,8.19375,kWh,27.19,$/MWh,0.02719
5/2/2023,5/2/2023 7:00,May,account_b,155.319,kWh,27.19,$/MWh,0.02719
5/2/2023,5/2/2023 8:00,May,account_a,13.67925,kWh,27.73,$/MWh,0.02773
5/2/2023,5/2/2023 8:00,May,account_b,151.593,kWh,27.73,$/MWh,0.02773
5/2/2023,5/2/2023 9:00,May,account_a,12.78225,kWh,27.35,$/MWh,0.02735
5/2/2023,5/2/2023 9:00,May,account_b,152.283,kWh,27.35,$/MWh,0.02735
5/2/2023,5/2/2023 10:00,May,account_a,11.9025,kWh,24.09,$/MWh,0.02409
5/2/2023,5/2/2023 10:00,May,account_b,154.698,kWh,24.09,$/MWh,0.02409
5/2/2023,5/2/2023 11:00,May,account_a,11.78175,kWh,23.33,$/MWh,0.02333
5/2/2023,5/2/2023 11:00,May,account_b,154.284,kWh,23.33,$/MWh,0.02333
5/2/2023,5/2/2023 12:00,May,account_a,11.50575,kWh,25.22,$/MWh,0.02522
5/2/2023,5/2/2023 12:00,May,account_b,149.04,kWh,25.22,$/MWh,0.02522
5/2/2023,5/2/2023 13:00,May,account_a,9.177,kWh,32.27,$/MWh,0.03227
5/2/2023,5/2/2023 13:00,May,account_b,144.279,kWh,32.27,$/MWh,0.03227
5/2/2023,5/2/2023 14:00,May,account_a,8.78025,kWh,35.34,$/MWh,0.03534
5/2/2023,5/2/2023 14:00,May,account_b,143.175,kWh,35.34,$/MWh,0.03534
5/2/2023,5/2/2023 15:00,May,account_a,8.694,kWh,39.68,$/MWh,0.03968
5/2/2023,5/2/2023 15:00,May,account_b,145.107,kWh,39.68,$/MWh,0.03968
5/2/2023,5/2/2023 16:00,May,account_a,9.453,kWh,47.9,$/MWh,0.0479
5/2/2023,5/2/2023 16:00,May,account_b,138.966,kWh,47.9,$/MWh,0.0479
5/2/2023,5/2/2023 17:00,May,account_a,8.073,kWh,37.57,$/MWh,0.03757
5/2/2023,5/2/2023 17:00,May,account_b,126.96,kWh,37.57,$/MWh,0.03757
5/2/2023,5/2/2023 18:00,May,account_a,6.67575,kWh,35.35,$/MWh,0.03535
5/2/2023,5/2/2023 18:00,May,account_b,98.394,kWh,35.35,$/MWh,0.03535
5/2/2023,5/2/2023 19:00,May,account_a,9.8325,kWh,49.49,$/MWh,0.04949
5/2/2023,5/2/2023 19:00,May,account_b,58.581,kWh,49.49,$/MWh,0.04949
5/2/2023,5/2/2023 20:00,May,account_a,10.0395,kWh,59.38,$/MWh,0.05938
5/2/2023,5/2/2023 20:00,May,account_b,57.27,kWh,59.38,$/MWh,0.05938
5/2/2023,5/2/2023 21:00,May,account_a,8.81475,kWh,43.34,$/MWh,0.04334
5/2/2023,5/2/2023 21:00,May,account_b,58.857,kWh,43.34,$/MWh,0.04334
5/2/2023,5/2/2023 22:00,May,account_a,9.09075,kWh,26.6,$/MWh,0.0266
5/2/2023,5/2/2023 22:00,May,account_b,56.235,kWh,26.6,$/MWh,0.0266
5/2/2023,5/2/2023 23:00,May,account_a,9.19425,kWh,23.64,$/MWh,0.02364
5/2/2023,5/2/2023 23:00,May,account_b,56.028,kWh,23.64,$/MWh,0.02364
5/3/2023,5/3/2023 0:00,May,account_a,9.6255,kWh,20.01,$/MWh,0.02001
5/3/2023,5/3/2023 0:00,May,account_b,58.029,kWh,20.01,$/MWh,0.02001
5/3/2023,5/3/2023 1:00,May,account_a,9.98775,kWh,18.96,$/MWh,0.01896
5/3/2023,5/3/2023 1:00,May,account_b,56.373,kWh,18.96,$/MWh,0.01896
5/3/2023,5/3/2023 2:00,May,account_a,9.98775,kWh,18.08,$/MWh,0.01808
5/3/2023,5/3/2023 2:00,May,account_b,57.339,kWh,18.08,$/MWh,0.01808
5/3/2023,5/3/2023 3:00,May,account_a,9.9705,kWh,17.92,$/MWh,0.01792
5/3/2023,5/3/2023 3:00,May,account_b,55.89,kWh,17.92,$/MWh,0.01792
5/3/2023,5/3/2023 4:00,May,account_a,9.50475,kWh,18.6,$/MWh,0.0186
5/3/2023,5/3/2023 4:00,May,account_b,71.553,kWh,18.6,$/MWh,0.0186
5/3/2023,5/3/2023 5:00,May,account_a,9.12525,kWh,25.22,$/MWh,0.02522
5/3/2023,5/3/2023 5:00,May,account_b,109.434,kWh,25.22,$/MWh,0.02522
5/3/2023,5/3/2023 6:00,May,account_a,10.143,kWh,35.78,$/MWh,0.03578
5/3/2023,5/3/2023 6:00,May,account_b,117.714,kWh,35.78,$/MWh,0.03578
5/3/2023,5/3/2023 7:00,May,account_a,10.47075,kWh,34.42,$/MWh,0.03442
5/3/2023,5/3/2023 7:00,May,account_b,122.061,kWh,34.42,$/MWh,0.03442
5/3/2023,5/3/2023 8:00,May,account_a,12.3855,kWh,27.51,$/MWh,0.02751
5/3/2023,5/3/2023 8:00,May,account_b,129.789,kWh,27.51,$/MWh,0.02751
5/3/2023,5/3/2023 9:00,May,account_a,12.1785,kWh,20.63,$/MWh,0.02063
5/3/2023,5/3/2023 9:00,May,account_b,140.76,kWh,20.63,$/MWh,0.02063
5/3/2023,5/3/2023 10:00,May,account_a,12.71325,kWh,21.91,$/MWh,0.02191
5/3/2023,5/3/2023 10:00,May,account_b,147.453,kWh,21.91,$/MWh,0.02191
5/3/2023,5/3/2023 11:00,May,account_a,9.15975,kWh,24.11,$/MWh,0.02411
5/3/2023,5/3/2023 11:00,May,account_b,158.01,kWh,24.11,$/MWh,0.02411
5/3/2023,5/3/2023 12:00,May,account_a,9.6255,kWh,27.71,$/MWh,0.02771
5/3/2023,5/3/2023 12:00,May,account_b,148.488,kWh,27.71,$/MWh,0.02771
5/3/2023,5/3/2023 13:00,May,account_a,9.591,kWh,35.63,$/MWh,0.03563
5/3/2023,5/3/2023 13:00,May,account_b,157.182,kWh,35.63,$/MWh,0.03563
5/3/2023,5/3/2023 14:00,May,account_a,9.4185,kWh,43.47,$/MWh,0.04347
5/3/2023,5/3/2023 14:00,May,account_b,142.623,kWh,43.47,$/MWh,0.04347
5/3/2023,5/3/2023 15:00,May,account_a,8.64225,kWh,63.32,$/MWh,0.06332
5/3/2023,5/3/2023 15:00,May,account_b,145.935,kWh,63.32,$/MWh,0.06332
5/3/2023,5/3/2023 16:00,May,account_a,8.5215,kWh,78.72,$/MWh,0.07872
5/3/2023,5/3/2023 16:00,May,account_b,136.965,kWh,78.72,$/MWh,0.07872
5/3/2023,5/3/2023 17:00,May,account_a,6.12375,kWh,70.58,$/MWh,0.07058
5/3/2023,5/3/2023 17:00,May,account_b,124.062,kWh,70.58,$/MWh,0.07058
5/3/2023,5/3/2023 18:00,May,account_a,5.70975,kWh,54.95,$/MWh,0.05495
5/3/2023,5/3/2023 18:00,May,account_b,99.222,kWh,54.95,$/MWh,0.05495
5/3/2023,5/3/2023 19:00,May,account_a,4.7955,kWh,75.88,$/MWh,0.07588
5/3/2023,5/3/2023 19:00,May,account_b,60.444,kWh,75.88,$/MWh,0.07588
5/3/2023,5/3/2023 20:00,May,account_a,3.57075,kWh,51.4,$/MWh,0.0514
5/3/2023,5/3/2023 20:00,May,account_b,58.581,kWh,51.4,$/MWh,0.0514
5/3/2023,5/3/2023 21:00,May,account_a,3.74325,kWh,27.56,$/MWh,0.02756
5/3/2023,5/3/2023 21:00,May,account_b,57.408,kWh,27.56,$/MWh,0.02756
5/3/2023,5/3/2023 22:00,May,account_a,3.726,kWh,22.7,$/MWh,0.0227
5/3/2023,5/3/2023 22:00,May,account_b,63.756,kWh,22.7,$/MWh,0.0227
5/3/2023,5/3/2023 23:00,May,account_a,3.5535,kWh,17.95,$/MWh,0.01795
5/3/2023,5/3/2023 23:00,May,account_b,63.549,kWh,17.95,$/MWh,0.01795
5/4/2023,5/4/2023 0:00,May,account_a,3.45,kWh,17.08,$/MWh,0.01708
5/4/2023,5/4/2023 0:00,May,account_b,63.549,kWh,17.08,$/MWh,0.01708
5/4/2023,5/4/2023 1:00,May,account_a,3.5535,kWh,14.42,$/MWh,0.01442
5/4/2023,5/4/2023 1:00,May,account_b,66.102,kWh,14.42,$/MWh,0.01442
5/4/2023,5/4/2023 2:00,May,account_a,2.81175,kWh,12.97,$/MWh,0.01297
5/4/2023,5/4/2023 2:00,May,account_b,64.653,kWh,12.97,$/MWh,0.01297
5/4/2023,5/4/2023 3:00,May,account_a,3.57075,kWh,11.91,$/MWh,0.01191
5/4/2023,5/4/2023 3:00,May,account_b,65.067,kWh,11.91,$/MWh,0.01191
5/4/2023,5/4/2023 4:00,May,account_a,4.83,kWh,12.51,$/MWh,0.01251
5/4/2023,5/4/2023 4:00,May,account_b,77.832,kWh,12.51,$/MWh,0.01251
5/4/2023,5/4/2023 5:00,May,account_a,7.6245,kWh,16.55,$/MWh,0.01655
5/4/2023,5/4/2023 5:00,May,account_b,111.504,kWh,16.55,$/MWh,0.01655
5/4/2023,5/4/2023 6:00,May,account_a,2.829,kWh,18.44,$/MWh,0.01844
5/4/2023,5/4/2023 6:00,May,account_b,119.922,kWh,18.44,$/MWh,0.01844
5/4/2023,5/4/2023 7:00,May,account_a,3.12225,kWh,15.49,$/MWh,0.01549
5/4/2023,5/4/2023 7:00,May,account_b,123.096,kWh,15.49,$/MWh,0.01549
5/4/2023,5/4/2023 8:00,May,account_a,6.53775,kWh,16.8,$/MWh,0.0168
5/4/2023,5/4/2023 8:00,May,account_b,129.582,kWh,16.8,$/MWh,0.0168
5/4/2023,5/4/2023 9:00,May,account_a,6.74475,kWh,17.67,$/MWh,0.01767
5/4/2023,5/4/2023 9:00,May,account_b,141.105,kWh,17.67,$/MWh,0.01767
5/4/2023,5/4/2023 10:00,May,account_a,7.0035,kWh,20.68,$/MWh,0.02068
5/4/2023,5/4/2023 10:00,May,account_b,134.619,kWh,20.68,$/MWh,0.02068
5/4/2023,5/4/2023 11:00,May,account_a,7.659,kWh,23.49,$/MWh,0.02349
5/4/2023,5/4/2023 11:00,May,account_b,140.622,kWh,23.49,$/MWh,0.02349
5/4/2023,5/4/2023 12:00,May,account_a,8.05575,kWh,29.37,$/MWh,0.02937
5/4/2023,5/4/2023 12:00,May,account_b,139.794,kWh,29.37,$/MWh,0.02937
5/4/2023,5/4/2023 13:00,May,account_a,8.1765,kWh,38.97,$/MWh,0.03897
5/4/2023,5/4/2023 13:00,May,account_b,136.758,kWh,38.97,$/MWh,0.03897
5/4/2023,5/4/2023 14:00,May,account_a,7.4175,kWh,43.24,$/MWh,0.04324
5/4/2023,5/4/2023 14:00,May,account_b,145.59,kWh,43.24,$/MWh,0.04324
5/4/2023,5/4/2023 15:00,May,account_a,7.8315,kWh,55.22,$/MWh,0.05522
5/4/2023,5/4/2023 15:00,May,account_b,141.036,kWh,55.22,$/MWh,0.05522
5/4/2023,5/4/2023 16:00,May,account_a,7.40025,kWh,52.15,$/MWh,0.05215
5/4/2023,5/4/2023 16:00,May,account_b,124.545,kWh,52.15,$/MWh,0.05215
5/4/2023,5/4/2023 17:00,May,account_a,4.7265,kWh,43.17,$/MWh,0.04317
5/4/2023,5/4/2023 17:00,May,account_b,114.885,kWh,43.17,$/MWh,0.04317
5/4/2023,5/4/2023 18:00,May,account_a,4.761,kWh,32.83,$/MWh,0.03283
5/4/2023,5/4/2023 18:00,May,account_b,92.046,kWh,32.83,$/MWh,0.03283
5/4/2023,5/4/2023 19:00,May,account_a,4.3815,kWh,41.12,$/MWh,0.04112
5/4/2023,5/4/2023 19:00,May,account_b,59.064,kWh,41.12,$/MWh,0.04112
5/4/2023,5/4/2023 20:00,May,account_a,3.77775,kWh,56.2,$/MWh,0.0562
5/4/2023,5/4/2023 20:00,May,account_b,55.752,kWh,56.2,$/MWh,0.0562
5/4/2023,5/4/2023 21:00,May,account_a,4.1745,kWh,27.27,$/MWh,0.02727
5/4/2023,5/4/2023 21:00,May,account_b,62.376,kWh,27.27,$/MWh,0.02727
